txn_id,customer_id,amount,payment_mode,status,txn_date,year,month
3988,293,712681,CARD,FAILED,2024-02-15,2024,2
3989,234,161793,NEFT,SUCCESS,2025-06-03,2025,6
3990,202,262254,CARD,FAILED,2024-07-24,2024,7
3991,276,829361,NEFT,FAILED,2024-03-14,2024,3
3992,223,595022,UPI,FAILED,2024-03-22,2024,3
3993,183,466919,IMPS,FAILED,2025-05-19,2025,5
3994,235,700179,UPI,FAILED,2025-06-13,2025,6
3995,112,715799,UPI,FAILED,2024-06-03,2024,6
3996,261,386575,UPI,SUCCESS,2024-07-17,2024,7
3997,265,324180,CARD,SUCCESS,2025-03-31,2025,3
3998,273,389978,IMPS,FAILED,2025-07-28,2025,7
3999,237,822792,UPI,FAILED,2026-01-16,2026,1
4000,163,931059,NEFT,SUCCESS,2024-04-20,2024,4
4001,218,71034,NEFT,SUCCESS,2024-11-05,2024,11
4002,229,155224,IMPS,FAILED,2026-02-19,2026,2
4003,102,670096,NEFT,SUCCESS,2025-04-27,2025,4
4004,102,547900,CARD,FAILED,2024-09-08,2024,9
4005,103,368113,IMPS,FAILED,2025-05-05,2025,5
4006,231,44069,NEFT,SUCCESS,2025-12-13,2025,12
4007,162,781373,NEFT,FAILED,2024-10-23,2024,10
4008,163,387417,NEFT,FAILED,2024-10-24,2024,10
4009,185,49620,UPI,FAILED,2024-08-16,2024,8
4010,136,769458,UPI,SUCCESS,2024-01-10,2024,1
4011,115,6147,NEFT,SUCCESS,2025-11-11,2025,11
4012,154,840854,CARD,FAILED,2025-07-15,2025,7
4013,242,795011,CARD,FAILED,2024-06-16,2024,6
4014,280,21508,IMPS,FAILED,2025-04-29,2025,4
4015,134,213692,CARD,SUCCESS,2025-10-17,2025,10
4016,256,376831,CARD,SUCCESS,2025-04-23,2025,4
4017,220,960717,NEFT,FAILED,2024-11-19,2024,11
4018,182,880635,NEFT,FAILED,2024-11-25,2024,11
4019,118,625434,CARD,FAILED,2025-05-18,2025,5
4020,238,808413,NEFT,FAILED,2025-06-10,2025,6
4021,211,71358,IMPS,FAILED,2024-02-29,2024,2
4022,168,41917,NEFT,SUCCESS,2025-03-19,2025,3
4023,137,743333,NEFT,FAILED,2024-04-23,2024,4
4024,168,526180,NEFT,FAILED,2025-06-01,2025,6
4025,204,789851,CARD,SUCCESS,2025-10-25,2025,10
4026,165,680931,CARD,SUCCESS,2025-09-18,2025,9
4027,219,565500,NEFT,FAILED,2024-05-06,2024,5
4028,112,955084,CARD,FAILED,2024-08-01,2024,8
4029,247,696402,NEFT,FAILED,2025-09-15,2025,9
4030,198,513406,CARD,FAILED,2024-04-01,2024,4
4031,253,191154,IMPS,FAILED,2025-09-08,2025,9
4032,111,743681,NEFT,FAILED,2025-04-17,2025,4
4033,162,940616,IMPS,FAILED,2025-12-06,2025,12
4034,124,197238,NEFT,FAILED,2024-08-29,2024,8
4035,232,743569,IMPS,FAILED,2025-04-17,2025,4
4036,207,294386,IMPS,SUCCESS,2026-01-25,2026,1
4037,115,87021,CARD,SUCCESS,2025-12-09,2025,12
4038,233,487675,IMPS,SUCCESS,2025-02-09,2025,2
4039,110,255271,UPI,SUCCESS,2025-03-19,2025,3
4040,248,271262,CARD,SUCCESS,2025-10-30,2025,10
4041,239,257414,CARD,SUCCESS,2024-12-19,2024,12
4042,241,716967,CARD,FAILED,2025-09-01,2025,9
4043,270,625632,NEFT,FAILED,2025-04-23,2025,4
4044,249,561880,IMPS,SUCCESS,2025-01-15,2025,1
4045,132,964402,CARD,SUCCESS,2024-10-29,2024,10
4046,286,903873,IMPS,SUCCESS,2026-01-06,2026,1
4047,209,614691,IMPS,FAILED,2025-12-04,2025,12
4048,186,743291,CARD,SUCCESS,2026-02-28,2026,2
4049,111,564837,NEFT,FAILED,2024-05-28,2024,5
4050,265,402892,NEFT,FAILED,2025-07-12,2025,7
4051,142,793907,NEFT,FAILED,2025-03-06,2025,3
4052,167,795511,CARD,SUCCESS,2025-06-22,2025,6
4053,138,920504,UPI,FAILED,2025-12-12,2025,12
4054,277,646572,IMPS,FAILED,2025-07-25,2025,7
4055,147,434681,IMPS,FAILED,2024-06-19,2024,6
4056,183,621081,UPI,FAILED,2025-08-14,2025,8
4057,298,104555,IMPS,FAILED,2024-08-11,2024,8
4058,150,562216,NEFT,SUCCESS,2024-01-18,2024,1
4059,296,531126,NEFT,SUCCESS,2025-04-11,2025,4
4060,184,550267,IMPS,SUCCESS,2024-10-16,2024,10
4061,256,965449,UPI,FAILED,2026-02-01,2026,2
4062,207,503154,IMPS,FAILED,2025-02-28,2025,2
4063,256,752748,CARD,FAILED,2026-02-10,2026,2
4064,221,526905,UPI,SUCCESS,2025-06-14,2025,6
4065,200,349924,CARD,SUCCESS,2024-11-22,2024,11
4066,118,969487,CARD,FAILED,2024-11-08,2024,11
4067,212,890002,CARD,FAILED,2025-09-03,2025,9
4068,292,493099,UPI,FAILED,2024-01-27,2024,1
4069,270,706278,UPI,FAILED,2024-07-11,2024,7
4070,213,54729,IMPS,SUCCESS,2024-11-01,2024,11
4071,237,863921,IMPS,SUCCESS,2025-08-20,2025,8
4072,229,137756,IMPS,SUCCESS,2025-07-30,2025,7
4073,104,700082,NEFT,SUCCESS,2024-10-11,2024,10
4074,217,132813,CARD,FAILED,2024-05-27,2024,5
4075,191,799162,UPI,FAILED,2024-03-09,2024,3
4076,212,659406,UPI,SUCCESS,2025-08-26,2025,8
4077,233,57372,NEFT,SUCCESS,2024-06-21,2024,6
4078,294,18940,UPI,SUCCESS,2024-02-26,2024,2
4079,203,640745,UPI,SUCCESS,2024-09-03,2024,9
4080,199,844194,IMPS,FAILED,2026-01-12,2026,1
4081,127,968045,IMPS,FAILED,2024-07-18,2024,7
4082,202,347077,NEFT,FAILED,2025-07-17,2025,7
4083,111,846882,NEFT,FAILED,2025-05-14,2025,5
4084,156,217015,IMPS,SUCCESS,2024-10-27,2024,10
4085,117,78478,CARD,SUCCESS,2024-10-03,2024,10
4086,287,795511,UPI,FAILED,2024-08-08,2024,8
4087,149,144957,NEFT,SUCCESS,2025-07-17,2025,7
4088,138,806543,IMPS,FAILED,2025-05-24,2025,5
4089,210,190830,CARD,FAILED,2025-12-17,2025,12
4090,282,653746,IMPS,FAILED,2025-09-20,2025,9
4091,290,959405,IMPS,FAILED,2024-04-13,2024,4
4092,103,1428,IMPS,SUCCESS,2026-02-08,2026,2
4093,220,978167,IMPS,SUCCESS,2025-09-18,2025,9
4094,199,153969,CARD,FAILED,2025-05-23,2025,5
4095,287,777591,UPI,SUCCESS,2024-11-07,2024,11
4096,298,211897,UPI,SUCCESS,2025-04-22,2025,4
4097,103,982693,CARD,SUCCESS,2025-05-10,2025,5
4098,183,789610,CARD,SUCCESS,2025-11-11,2025,11
4099,284,558513,UPI,SUCCESS,2025-07-15,2025,7
4100,295,368688,IMPS,FAILED,2024-02-05,2024,2
4101,221,776545,NEFT,FAILED,2025-01-18,2025,1
4102,139,64129,UPI,SUCCESS,2025-02-08,2025,2
4103,249,761831,NEFT,FAILED,2025-05-18,2025,5
4104,287,76710,CARD,SUCCESS,2025-11-09,2025,11
4105,113,727836,NEFT,FAILED,2025-06-16,2025,6
4106,189,409154,UPI,SUCCESS,2024-08-13,2024,8
4107,282,299263,CARD,FAILED,2024-07-23,2024,7
4108,300,568309,IMPS,FAILED,2024-07-16,2024,7
4109,192,66725,CARD,FAILED,2025-08-08,2025,8
4110,248,336699,CARD,FAILED,2024-10-07,2024,10
4111,246,897455,NEFT,FAILED,2025-10-23,2025,10
4112,252,925509,CARD,SUCCESS,2024-10-20,2024,10
4113,251,221371,UPI,FAILED,2026-01-18,2026,1
4114,136,68724,IMPS,SUCCESS,2025-05-16,2025,5
4115,121,488067,NEFT,SUCCESS,2025-08-08,2025,8
4116,247,322718,CARD,FAILED,2024-08-26,2024,8
4117,183,672616,UPI,SUCCESS,2026-01-23,2026,1
4118,137,887549,NEFT,FAILED,2025-04-20,2025,4
4119,174,668310,UPI,FAILED,2025-08-05,2025,8
4120,286,862608,NEFT,FAILED,2025-11-27,2025,11
4121,243,641940,UPI,SUCCESS,2025-03-06,2025,3
4122,194,772789,UPI,SUCCESS,2024-09-12,2024,9
4123,109,521877,CARD,SUCCESS,2025-10-20,2025,10
4124,262,271062,IMPS,SUCCESS,2024-07-06,2024,7
4125,258,850344,IMPS,FAILED,2026-01-24,2026,1
4126,130,859780,IMPS,FAILED,2024-09-14,2024,9
4127,188,552386,UPI,SUCCESS,2026-02-02,2026,2
4128,205,494378,IMPS,SUCCESS,2024-03-23,2024,3
4129,291,161368,NEFT,SUCCESS,2025-03-24,2025,3
4130,249,571854,UPI,SUCCESS,2026-02-27,2026,2
4131,178,690456,CARD,SUCCESS,2024-08-06,2024,8
4132,198,161047,IMPS,SUCCESS,2025-02-23,2025,2
4133,279,146261,CARD,FAILED,2024-09-06,2024,9
4134,275,453330,NEFT,FAILED,2024-09-13,2024,9
4135,152,73230,IMPS,FAILED,2024-08-06,2024,8
4136,136,773775,NEFT,FAILED,2025-06-16,2025,6
4137,174,163508,IMPS,SUCCESS,2024-03-02,2024,3
4138,203,100658,CARD,SUCCESS,2024-02-14,2024,2
4139,109,723489,CARD,FAILED,2025-07-23,2025,7
4140,167,329220,NEFT,SUCCESS,2025-10-07,2025,10
4141,109,834344,CARD,FAILED,2025-09-20,2025,9
4142,238,628861,UPI,FAILED,2024-02-09,2024,2
4143,191,437954,NEFT,FAILED,2025-07-09,2025,7
4144,171,464712,CARD,SUCCESS,2025-07-01,2025,7
4145,256,849289,IMPS,FAILED,2025-05-01,2025,5
4146,152,654821,UPI,SUCCESS,2024-04-28,2024,4
4147,220,80473,IMPS,SUCCESS,2026-02-10,2026,2
4148,101,50462,UPI,FAILED,2026-01-26,2026,1
4149,208,673226,CARD,FAILED,2024-12-20,2024,12
4150,208,849504,CARD,FAILED,2024-06-01,2024,6
4151,216,973804,UPI,FAILED,2025-10-03,2025,10
4152,190,888225,CARD,SUCCESS,2025-08-23,2025,8
4153,253,456875,IMPS,SUCCESS,2024-12-28,2024,12
4154,288,77676,NEFT,FAILED,2024-10-22,2024,10
4155,217,6987,NEFT,FAILED,2025-06-22,2025,6
4156,118,855778,CARD,SUCCESS,2025-09-02,2025,9
4157,104,53459,CARD,FAILED,2025-12-19,2025,12
4158,262,722330,CARD,FAILED,2024-07-14,2024,7
4159,246,918074,IMPS,FAILED,2025-01-27,2025,1
4160,220,545792,IMPS,SUCCESS,2025-10-18,2025,10
4161,179,568041,NEFT,SUCCESS,2025-02-14,2025,2
4162,189,826610,UPI,SUCCESS,2024-07-22,2024,7
4163,193,438000,UPI,SUCCESS,2025-11-12,2025,11
4164,175,698342,CARD,SUCCESS,2024-12-30,2024,12
4165,183,333740,UPI,SUCCESS,2024-09-01,2024,9
4166,263,512510,UPI,FAILED,2025-08-27,2025,8
4167,128,609532,NEFT,FAILED,2024-11-26,2024,11
4168,245,339125,IMPS,FAILED,2025-02-24,2025,2
4169,275,521850,CARD,SUCCESS,2025-04-12,2025,4
4170,183,656618,UPI,SUCCESS,2024-09-18,2024,9
4171,254,871390,CARD,SUCCESS,2026-01-30,2026,1
4172,109,477581,UPI,FAILED,2025-03-25,2025,3
4173,299,8228,CARD,SUCCESS,2024-11-12,2024,11
4174,231,119234,CARD,SUCCESS,2025-08-09,2025,8
4175,241,381639,IMPS,FAILED,2025-02-12,2025,2
4176,199,297846,CARD,SUCCESS,2025-12-04,2025,12
4177,144,475789,UPI,SUCCESS,2025-02-15,2025,2
4178,287,984069,CARD,SUCCESS,2024-02-04,2024,2
4179,233,823850,CARD,FAILED,2024-07-26,2024,7
4180,279,100466,NEFT,FAILED,2024-06-10,2024,6
4181,239,470314,CARD,FAILED,2024-09-04,2024,9
4182,172,877406,UPI,SUCCESS,2025-02-21,2025,2
4183,267,813878,NEFT,SUCCESS,2025-02-01,2025,2
4184,241,786832,IMPS,FAILED,2025-07-11,2025,7
4185,186,944031,IMPS,FAILED,2025-01-10,2025,1
4186,138,623167,NEFT,SUCCESS,2024-05-10,2024,5
4187,206,948550,UPI,SUCCESS,2025-02-06,2025,2
4188,197,138224,NEFT,FAILED,2024-12-18,2024,12
4189,197,366997,UPI,FAILED,2024-12-09,2024,12
4190,145,43992,IMPS,FAILED,2025-01-30,2025,1
4191,216,87322,IMPS,SUCCESS,2025-12-21,2025,12
4192,159,508929,CARD,FAILED,2024-07-11,2024,7
4193,130,156257,NEFT,FAILED,2025-03-09,2025,3
4194,197,785812,NEFT,FAILED,2024-08-21,2024,8
4195,117,387948,IMPS,FAILED,2024-02-12,2024,2
4196,179,344711,UPI,SUCCESS,2025-06-26,2025,6
4197,295,584679,IMPS,FAILED,2025-06-17,2025,6
4198,159,149248,IMPS,SUCCESS,2024-06-05,2024,6
4199,124,532537,NEFT,FAILED,2025-02-24,2025,2
4200,170,684945,IMPS,SUCCESS,2025-05-04,2025,5
4201,180,585357,CARD,SUCCESS,2025-08-02,2025,8
4202,243,472769,UPI,FAILED,2025-11-15,2025,11
4203,172,403248,CARD,SUCCESS,2025-10-30,2025,10
4204,262,910143,UPI,FAILED,2024-01-29,2024,1
4205,268,21718,CARD,FAILED,2025-07-25,2025,7
4206,116,370948,CARD,SUCCESS,2024-07-04,2024,7
4207,216,914254,IMPS,FAILED,2025-12-15,2025,12
4208,108,758536,IMPS,FAILED,2026-02-09,2026,2
4209,189,156122,NEFT,SUCCESS,2024-05-20,2024,5
4210,270,392521,CARD,FAILED,2024-09-20,2024,9
4211,111,316938,UPI,FAILED,2025-05-16,2025,5
4212,179,383519,IMPS,FAILED,2025-10-18,2025,10
4213,140,436340,CARD,FAILED,2025-06-22,2025,6
4214,161,401583,NEFT,SUCCESS,2024-10-29,2024,10
4215,271,5740,CARD,SUCCESS,2025-02-20,2025,2
4216,269,168513,CARD,SUCCESS,2024-07-24,2024,7
4217,153,812760,IMPS,FAILED,2026-03-04,2026,3
4218,175,346296,CARD,FAILED,2026-01-27,2026,1
4219,295,979152,CARD,FAILED,2024-05-03,2024,5
4220,179,395092,IMPS,SUCCESS,2025-02-10,2025,2
4221,280,843172,UPI,FAILED,2026-03-04,2026,3
4222,203,146037,UPI,FAILED,2024-12-14,2024,12
4223,173,933508,NEFT,SUCCESS,2025-11-29,2025,11
4224,222,275139,NEFT,FAILED,2024-08-26,2024,8
4225,157,348554,CARD,FAILED,2024-11-09,2024,11
4226,291,217545,CARD,SUCCESS,2024-05-09,2024,5
4227,147,984499,UPI,FAILED,2024-07-22,2024,7
4228,269,167408,UPI,SUCCESS,2025-01-14,2025,1
4229,181,857424,IMPS,FAILED,2024-10-02,2024,10
4230,119,2750,CARD,SUCCESS,2024-08-12,2024,8
4231,101,992309,CARD,SUCCESS,2024-11-22,2024,11
4232,160,292622,NEFT,FAILED,2025-02-05,2025,2
4233,255,338167,CARD,FAILED,2026-01-12,2026,1
4234,222,807414,IMPS,FAILED,2025-07-17,2025,7
4235,221,176592,UPI,FAILED,2025-12-09,2025,12
4236,195,409558,UPI,SUCCESS,2025-09-19,2025,9
4237,141,65816,CARD,FAILED,2024-09-07,2024,9
4238,259,45835,CARD,FAILED,2025-06-12,2025,6
4239,197,148663,NEFT,FAILED,2025-09-07,2025,9
4240,135,967832,CARD,FAILED,2025-09-10,2025,9
4241,164,712897,CARD,SUCCESS,2025-10-18,2025,10
4242,146,580967,IMPS,SUCCESS,2024-02-26,2024,2
4243,115,722191,UPI,SUCCESS,2025-06-22,2025,6
4244,163,103507,UPI,FAILED,2024-12-03,2024,12
4245,116,905788,CARD,SUCCESS,2026-02-09,2026,2
4246,268,154723,NEFT,SUCCESS,2025-07-07,2025,7
4247,247,654771,IMPS,SUCCESS,2024-06-18,2024,6
4248,283,857758,CARD,FAILED,2025-05-23,2025,5
4249,236,705029,IMPS,FAILED,2025-01-28,2025,1
4250,209,71517,NEFT,SUCCESS,2025-03-21,2025,3
4251,229,586211,CARD,SUCCESS,2025-05-23,2025,5
4252,176,191550,NEFT,FAILED,2024-12-15,2024,12
4253,156,644809,IMPS,FAILED,2024-10-20,2024,10
4254,163,66143,UPI,SUCCESS,2024-01-19,2024,1
4255,253,422365,NEFT,FAILED,2025-10-06,2025,10
4256,296,239947,IMPS,FAILED,2026-01-27,2026,1
4257,295,62257,IMPS,SUCCESS,2025-01-10,2025,1
4258,144,352381,NEFT,SUCCESS,2025-08-28,2025,8
4259,114,832780,UPI,FAILED,2024-01-11,2024,1
4260,239,592033,NEFT,SUCCESS,2024-06-09,2024,6
4261,163,384864,NEFT,SUCCESS,2025-11-13,2025,11
4262,248,819511,UPI,FAILED,2024-07-13,2024,7
4263,273,416395,IMPS,FAILED,2024-12-27,2024,12
4264,114,777580,CARD,FAILED,2024-07-21,2024,7
4265,281,445646,UPI,SUCCESS,2025-02-24,2025,2
4266,272,565926,IMPS,FAILED,2025-08-06,2025,8
4267,124,909170,UPI,FAILED,2024-07-21,2024,7
4268,171,705952,IMPS,SUCCESS,2024-02-19,2024,2
4269,118,622446,UPI,SUCCESS,2025-09-07,2025,9
4270,244,523540,CARD,FAILED,2025-05-01,2025,5
4271,227,499318,NEFT,SUCCESS,2024-12-29,2024,12
4272,221,197409,UPI,FAILED,2025-10-02,2025,10
4273,193,760717,CARD,FAILED,2024-09-04,2024,9
4274,206,811284,UPI,SUCCESS,2024-03-01,2024,3
4275,280,574824,UPI,FAILED,2024-12-18,2024,12
4276,181,12552,CARD,FAILED,2025-02-11,2025,2
4277,274,749602,NEFT,FAILED,2024-02-01,2024,2
4278,148,466226,IMPS,SUCCESS,2024-07-26,2024,7
4279,282,225910,UPI,FAILED,2025-12-13,2025,12
4280,159,463274,IMPS,FAILED,2024-06-16,2024,6
4281,283,751700,NEFT,FAILED,2025-10-08,2025,10
4282,199,685281,UPI,FAILED,2025-01-08,2025,1
4283,144,611253,IMPS,FAILED,2025-11-29,2025,11
4284,161,683492,UPI,SUCCESS,2026-01-14,2026,1
4285,187,26876,IMPS,SUCCESS,2024-06-18,2024,6
4286,136,133697,IMPS,SUCCESS,2024-08-19,2024,8
4287,103,768545,CARD,FAILED,2025-10-29,2025,10
4288,121,931970,CARD,SUCCESS,2024-02-23,2024,2
4289,264,408567,IMPS,SUCCESS,2025-03-25,2025,3
4290,223,322129,NEFT,SUCCESS,2024-08-17,2024,8
4291,257,182756,UPI,SUCCESS,2026-01-04,2026,1
4292,192,840462,IMPS,FAILED,2025-11-29,2025,11
4293,255,379800,UPI,FAILED,2025-08-25,2025,8
4294,137,517934,NEFT,FAILED,2025-03-05,2025,3
4295,289,408705,NEFT,FAILED,2024-11-22,2024,11
4296,204,984814,IMPS,FAILED,2024-01-03,2024,1
4297,264,69345,NEFT,SUCCESS,2024-07-06,2024,7
4298,290,426385,UPI,SUCCESS,2024-12-14,2024,12
4299,296,273539,NEFT,SUCCESS,2025-06-10,2025,6
4300,231,969004,UPI,SUCCESS,2025-03-21,2025,3
4301,160,272502,UPI,SUCCESS,2024-08-02,2024,8
4302,190,400710,UPI,FAILED,2026-02-26,2026,2
4303,272,428767,UPI,FAILED,2024-09-29,2024,9
4304,272,998649,IMPS,SUCCESS,2024-05-08,2024,5
4305,245,565408,CARD,FAILED,2024-02-06,2024,2
4306,115,721199,UPI,SUCCESS,2024-05-03,2024,5
4307,139,257460,UPI,SUCCESS,2024-07-18,2024,7
4308,147,820000,CARD,SUCCESS,2024-04-07,2024,4
4309,106,148587,NEFT,SUCCESS,2024-03-12,2024,3
4310,195,857066,CARD,FAILED,2024-05-20,2024,5
4311,126,197442,IMPS,FAILED,2025-04-29,2025,4
4312,179,644815,NEFT,SUCCESS,2025-12-04,2025,12
4313,251,627544,UPI,FAILED,2024-12-04,2024,12
4314,177,866398,NEFT,FAILED,2024-07-21,2024,7
4315,108,823988,IMPS,FAILED,2024-09-24,2024,9
4316,175,470504,NEFT,SUCCESS,2024-11-24,2024,11
4317,235,846754,IMPS,SUCCESS,2026-01-22,2026,1
4318,286,70333,UPI,SUCCESS,2025-12-02,2025,12
4319,268,230777,CARD,SUCCESS,2025-11-27,2025,11
4320,279,266757,NEFT,FAILED,2024-08-05,2024,8
4321,269,954523,NEFT,SUCCESS,2025-08-06,2025,8
4322,124,500974,UPI,FAILED,2025-11-08,2025,11
4323,232,239161,UPI,FAILED,2024-12-30,2024,12
4324,159,263871,IMPS,FAILED,2024-12-01,2024,12
4325,206,389176,NEFT,FAILED,2024-08-19,2024,8
4326,147,288691,IMPS,SUCCESS,2025-11-13,2025,11
4327,208,56721,IMPS,SUCCESS,2025-04-23,2025,4
4328,232,233493,NEFT,SUCCESS,2026-01-08,2026,1
4329,238,32654,UPI,SUCCESS,2025-08-17,2025,8
4330,286,811680,CARD,FAILED,2024-07-04,2024,7
4331,162,748917,CARD,SUCCESS,2025-07-27,2025,7
4332,223,954619,IMPS,SUCCESS,2025-01-04,2025,1
4333,164,119985,NEFT,FAILED,2024-08-23,2024,8
4334,129,503779,UPI,SUCCESS,2026-01-09,2026,1
4335,155,949904,NEFT,SUCCESS,2025-10-29,2025,10
4336,227,279417,UPI,SUCCESS,2024-11-26,2024,11
4337,187,336202,UPI,SUCCESS,2025-11-26,2025,11
4338,219,505429,IMPS,SUCCESS,2024-07-15,2024,7
4339,279,942245,UPI,SUCCESS,2024-10-24,2024,10
4340,291,516744,IMPS,FAILED,2024-04-28,2024,4
4341,299,516089,IMPS,FAILED,2024-06-04,2024,6
4342,122,690052,UPI,FAILED,2024-09-12,2024,9
4343,155,350225,NEFT,SUCCESS,2024-11-02,2024,11
4344,253,434915,NEFT,FAILED,2025-03-31,2025,3
4345,224,902215,NEFT,FAILED,2024-01-11,2024,1
4346,221,344285,CARD,FAILED,2025-09-20,2025,9
4347,134,785880,CARD,FAILED,2025-06-25,2025,6
4348,264,596224,UPI,FAILED,2024-10-12,2024,10
4349,152,212410,NEFT,SUCCESS,2024-03-02,2024,3
4350,119,302539,IMPS,SUCCESS,2025-07-02,2025,7
4351,214,287136,NEFT,FAILED,2024-02-28,2024,2
4352,137,366470,CARD,FAILED,2024-09-06,2024,9
4353,269,53860,CARD,SUCCESS,2025-09-06,2025,9
4354,220,960708,IMPS,SUCCESS,2024-04-11,2024,4
4355,186,616874,IMPS,SUCCESS,2024-04-18,2024,4
4356,124,484686,IMPS,SUCCESS,2024-09-21,2024,9
4357,283,696407,NEFT,FAILED,2024-06-02,2024,6
4358,201,440002,IMPS,SUCCESS,2025-04-12,2025,4
4359,162,945658,NEFT,FAILED,2024-12-17,2024,12
4360,222,194830,NEFT,FAILED,2025-02-05,2025,2
4361,208,830493,UPI,SUCCESS,2024-12-30,2024,12
4362,274,920126,UPI,SUCCESS,2024-05-11,2024,5
4363,295,271032,CARD,SUCCESS,2025-05-07,2025,5
4364,208,460412,IMPS,SUCCESS,2026-02-25,2026,2
4365,233,17012,IMPS,SUCCESS,2026-02-23,2026,2
4366,284,875121,CARD,FAILED,2025-07-23,2025,7
4367,220,782559,CARD,FAILED,2025-01-22,2025,1
4368,203,203625,UPI,FAILED,2024-12-11,2024,12
4369,190,485176,CARD,SUCCESS,2024-07-28,2024,7
4370,204,248438,UPI,SUCCESS,2025-08-18,2025,8
4371,204,422741,NEFT,SUCCESS,2024-09-24,2024,9
4372,161,241722,UPI,SUCCESS,2025-12-25,2025,12
4373,234,90732,IMPS,SUCCESS,2024-01-01,2024,1
4374,295,263158,CARD,FAILED,2024-10-19,2024,10
4375,171,54962,UPI,FAILED,2025-12-04,2025,12
4376,209,576181,IMPS,FAILED,2025-12-12,2025,12
4377,218,760028,UPI,FAILED,2025-04-16,2025,4
4378,152,945504,UPI,FAILED,2024-08-28,2024,8
4379,107,43238,IMPS,SUCCESS,2024-01-28,2024,1
4380,262,363953,IMPS,SUCCESS,2024-11-29,2024,11
4381,247,710584,CARD,FAILED,2025-01-25,2025,1
4382,179,872918,IMPS,FAILED,2024-03-17,2024,3
4383,299,920379,CARD,FAILED,2024-04-13,2024,4
4384,247,908189,UPI,FAILED,2024-10-20,2024,10
4385,164,481031,UPI,FAILED,2024-04-16,2024,4
4386,183,572317,CARD,SUCCESS,2025-05-07,2025,5
4387,259,726715,NEFT,SUCCESS,2025-03-26,2025,3
4388,238,778483,UPI,SUCCESS,2026-01-13,2026,1
4389,194,678420,UPI,FAILED,2025-04-13,2025,4
4390,262,709158,NEFT,SUCCESS,2024-12-21,2024,12
4391,160,477335,NEFT,SUCCESS,2025-04-08,2025,4
4392,128,536635,UPI,SUCCESS,2024-04-27,2024,4
4393,279,756444,NEFT,SUCCESS,2024-02-24,2024,2
4394,265,500214,IMPS,FAILED,2024-02-28,2024,2
4395,218,15827,IMPS,FAILED,2024-04-13,2024,4
4396,165,982008,IMPS,SUCCESS,2024-05-04,2024,5
4397,122,554492,UPI,FAILED,2025-06-26,2025,6
4398,172,995142,IMPS,SUCCESS,2024-12-22,2024,12
4399,138,727875,NEFT,SUCCESS,2025-09-26,2025,9
4400,195,829793,UPI,SUCCESS,2024-01-15,2024,1
4401,200,606941,NEFT,SUCCESS,2024-05-21,2024,5
4402,143,76953,IMPS,FAILED,2024-01-29,2024,1
4403,137,714069,NEFT,FAILED,2025-12-27,2025,12
4404,163,208882,IMPS,FAILED,2024-08-02,2024,8
4405,101,351197,NEFT,SUCCESS,2026-01-01,2026,1
4406,117,350055,IMPS,FAILED,2024-07-19,2024,7
4407,286,849732,UPI,SUCCESS,2024-04-30,2024,4
4408,189,256906,UPI,SUCCESS,2024-10-09,2024,10
4409,270,269402,NEFT,SUCCESS,2025-08-28,2025,8
4410,150,829680,NEFT,FAILED,2024-07-10,2024,7
4411,132,279469,IMPS,FAILED,2024-12-21,2024,12
4412,230,35318,CARD,SUCCESS,2024-07-04,2024,7
4413,201,903587,UPI,FAILED,2025-12-17,2025,12
4414,170,811266,NEFT,SUCCESS,2024-08-29,2024,8
4415,262,640794,UPI,FAILED,2026-01-16,2026,1
4416,181,35603,NEFT,SUCCESS,2025-03-22,2025,3
4417,227,885639,CARD,FAILED,2024-06-23,2024,6
4418,286,489537,NEFT,SUCCESS,2024-07-19,2024,7
4419,123,288163,CARD,SUCCESS,2024-01-02,2024,1
4420,155,391678,NEFT,FAILED,2026-02-10,2026,2
4421,241,629355,IMPS,SUCCESS,2025-06-21,2025,6
4422,253,986014,NEFT,FAILED,2025-09-15,2025,9
4423,298,278906,CARD,SUCCESS,2025-06-27,2025,6
4424,271,520236,CARD,FAILED,2025-03-07,2025,3
4425,171,72912,NEFT,FAILED,2026-01-22,2026,1
4426,104,660145,NEFT,FAILED,2024-06-20,2024,6
4427,164,936442,CARD,FAILED,2025-02-19,2025,2
4428,241,935382,CARD,SUCCESS,2024-05-02,2024,5
4429,258,339491,CARD,FAILED,2025-07-29,2025,7
4430,171,617420,CARD,SUCCESS,2024-03-18,2024,3
4431,146,787743,UPI,FAILED,2024-07-11,2024,7
4432,128,393291,IMPS,SUCCESS,2025-12-06,2025,12
4433,173,869420,NEFT,FAILED,2025-10-21,2025,10
4434,188,113885,CARD,FAILED,2025-02-21,2025,2
4435,298,897333,NEFT,FAILED,2024-07-07,2024,7
4436,243,862942,IMPS,SUCCESS,2025-09-18,2025,9
4437,279,492428,CARD,SUCCESS,2024-12-03,2024,12
4438,201,669417,CARD,SUCCESS,2024-08-16,2024,8
4439,287,737373,UPI,SUCCESS,2025-01-21,2025,1
4440,293,410174,IMPS,SUCCESS,2025-05-20,2025,5
4441,127,118641,UPI,FAILED,2025-09-15,2025,9
4442,187,456881,IMPS,SUCCESS,2025-12-24,2025,12
4443,254,407186,UPI,FAILED,2025-05-01,2025,5
4444,250,871809,IMPS,FAILED,2025-11-21,2025,11
4445,163,772165,UPI,SUCCESS,2026-01-19,2026,1
